"unitid","revenue","expenditure","enrollment","partic","women"
188641,2572.532,2572.532,790.522727272727,553,1
189088,3103.174,2858.485,1066.93023255814,616,1
189228,736.155,736.155,1941.2,131,1
189547,653.646,647.725,2157.15,197,1
189565,817.487,817.487,337,45,1
189574,1922.751,1922.751,250.5,144,1
189583,270.584,270.584,492,13,1
189592,279.481,279.481,232,18,1
189705,14664.509,14643.708,1174,785,1
189839,351.711,351.711,910.533333333333,146,1
189848,572.364,572.184,557.045454545455,343,1
190044,13786.627,13522.542,917.8,690,1
190053,314.43,280.537,332.090909090909,126,1
190099,35826.525,35826.525,1593.8,1241,1
190150,20448.307,20448.307,3561.4,1592,1
190169,190.768,189.597,381.090909090909,45,1
190248,3280.205,3280.205,719.315789473684,229,1
190415,24988.634,24926.934,7729.2,2242,1
190442,319.749,313.794,850.470588235294,211,1
190512,1047.862,1047.862,5482,279,1
190521,272.463,273.463,10167.6,137,1
190530,152.689,152.689,3813.4,51,1
190549,859.453,859.453,6022.86206896552,382,1
190558,1507.097,1505.597,5173.78571428571,446,1
190567,977.728,975.29,5146.93333333333,470,1
190585,372.013,344.909,2624.16666666667,70,1
190594,824.096,824.096,8108.8,556,1
190600,772.426,772.426,6113.6,353,1
190619,512.185,505.426,4472.2,432,1
190628,82.676,82.676,5924,12,1
190637,1179.516,1179.522,4767.2,584,1
190646,805.83,805.83,3154.28571428571,424,1
190664,3357.841,3280.313,6514.36363636364,473,1
190673,267.558,266.417,4643.25,180,1
190691,700.554,689.514,3327.18918918919,498,1
190716,898.51,898.51,950.857142857143,321,1
190725,5031.59,4842.795,1077.45454545455,675,1
190761,4213.184,4213.184,852.916666666667,348,1
190840,188.416,188.166,1934.375,77,1
190983,3120.234,3120.234,613.611111111111,578,1
191083,1375.293,1319.819,3373,206,1
191126,549.606,549.606,6193,158,1
191199,643.33,643.326,1319.6,254,1
191205,210.044,210.044,189,44,1
191241,35616.613,35616.613,5042.2,1064,1
191302,279.83,248.474,686.416666666667,87,1
191339,778.427,778.427,1367.71428571429,276,1
191515,7260.348,7260.348,1002,1337,1
191533,2464.999,2464.999,733.466666666667,518,1
191612,522.025,522.025,869.666666666667,329,1
191621,870.448,854.469,396.086956521739,286,1
191630,6750.739,6750.738,1117,959,1
191649,25931.008,25931.008,3510.90322580645,690,1
191676,1528.982,1528.982,584.2,681,1
191719,501.163,501.163,2331.33333333333,243,1
191931,16047.331,16047.331,1485.04347826087,679,1
191968,6910.165,6910.165,3456.97058823529,1480,1
191986,309.805,309.805,1101.53333333333,145,1
192022,414.016,414.016,1056.36842105263,218,1
192192,1920.501,1907.898,955.903225806452,485,1
192323,10694.379,10541.004,1392.8,849,1
192439,10166.48,10166.48,2538.69230769231,233,1
192448,17936.864,17936.864,2681.30434782609,729,1
192703,20255.14,20255.14,1554.33333333333,893,1
192749,2785.862,2702.645,998.560975609756,568,1
192819,21718.598,21718.598,2946.8,1355,1
192925,1141.75,1087.038,957.518518518518,347,1
193016,3535.229,3331.429,3583.4,305,1
193283,641.786,641.786,1651.03225806452,336,1
193292,4904.711,4722.41,2008.61538461538,530,1
193308,5851.566,5851.566,2613.90909090909,494,1
193326,2437.612,2374.215,4196.47058823529,281,1
193353,2226.295,2150.773,1199.06896551724,687,1
193399,792.432,845.544,1120.51851851852,432,1
193478,684.2,683.191,5059.09090909091,256,1
193584,4597.031,4021.227,1526.90476190476,1057,1
193645,130.131,130.131,1995,66,1
193900,13339.504,13073.846,14374,1195,1
193946,811.936,700.088,1702.61538461538,166,1
193973,12627.518,12627.518,1716.27586206897,433,1
194028,340.214,340.214,455.111111111111,177,1
194091,7822.964,7948.552,1225.47826086957,408,1
194161,4208.093,4208.093,655.777777777778,284,1
194222,1134.199,1061.709,2503.66666666667,326,1
194240,206.769,207.177,1559.625,60,1
194310,6166.187,6069.8,4804.70588235294,329,1
194392,1297.543,1297.543,270.2,413,1
194569,137.887,137.887,66.2857142857143,58,1
194578,926.942,926.942,2408.03846153846,456,1
194824,14466.158,13737.292,1970.4,1231,1
194958,6776.699,5936.933,840.552631578947,985,1
195003,8390.977,8176.016,4068.73469387755,1297,1
195030,4328.742,4328.742,3050,969,1
195058,163.386,163.386,1702.58333333333,59,1
195128,2128.023,1620.458,1023.25806451613,472,1
195164,14983.715,14991.67,794.407407407407,609,1
195173,11189.226,11189.226,1362.3125,592,1
195216,14658.798,14658.798,1300.39130434783,1574,1
195234,7577.246,7340.533,1627.34285714286,622,1
195243,6729.46,6626.97,559.2,646,1
195304,1210.207,1191.703,972.535714285714,313,1
195322,201.464,214.526,957.625,62,1
195474,18522.936,18522.936,1642.10526315789,664,1
195526,3108.419,3091.761,1574.65517241379,540,1
195544,1126.263,1126.262,1263.40740740741,517,1
195562,780.285,780.285,1775.64705882353,310,1
195720,4154.847,3983.971,1536.1914893617,1085,1
195809,27532.098,27532.098,6452.6,359,1
195988,448.063,448.063,397.923076923077,96,1
196006,1777.684,1746.565,1180.90909090909,505,1
196015,2550.319,2460.946,1477.62068965517,474,1
196024,1077.076,1077.076,1199.09677419355,480,1
196033,1007.17,1007.17,1149.90909090909,379,1
196042,1802.427,1758.264,2920.2,690,1
196051,3269.4,3153.983,1216.2,410,1
196060,20513.934,19109.209,6339.8,1003,1
196079,17750.015,17750.015,6604.6,1033,1
196088,19026.342,19026.342,8214.8947368421,826,1
196097,23247.266,20811.197,7540.40909090909,907,1
196103,288.267,285.226,814,260,1
196112,1995.88,1983.795,527.4,346,1
196121,3250.09,3168.303,3506.27272727273,1010,1
196130,3408.687,3379.397,4334,669,1
196149,4254.847,4254.847,3490.05128205128,1191,1
196158,2450.728,2451.211,2447.76923076923,575,1
196167,3939.322,3925.458,3250,1309,1
196176,3162.682,3043.538,3866.34615384615,433,1
196185,3314.839,3264.839,3534.8,1005,1
196194,3915.289,3676.666,3382.6,906,1
196200,2395.236,2936.546,1911.52941176471,585,1
196219,1169.086,1169.086,2129.64705882353,438,1
196237,685.618,664.362,2297.8,286,1
196246,4291.693,4387.678,2697.0625,729,1
196291,673.279,666.005,185.2,393,1
196413,37559.98,74011.383,7746.2,1155,1
196565,284.744,284.744,911.636363636364,171,1
196699,40.671,49.145,636.666666666667,26,1
196866,6491.664,6630.301,1000,1024,1
197027,2312.222,2118.307,177.357142857143,494,1
197045,4734.499,5651.361,1574.1914893617,1338,1
197133,6615.077,6371.968,1385.83673469388,906,1
197142,468.021,461.925,270.545454545455,99,1
197197,15562.814,15481.263,1095.37931034483,677,1
197221,16.825,17.885,24.3333333333333,27,1
197230,1307.977,1307.977,313.551724137931,397,1
197294,197.234,197.234,3066.63636363636,54,1
197708,2085.769,2085.769,1248.4,424,1
197869,17537.689,17537.689,8792.2,1010,1
197911,8169.513,8140.538,583.5,768,1
197984,7806.262,7806.262,702.82,942,1
198066,3387.456,3387.456,305.909090909091,454,1
198084,105.125,102.512,289.4,66,1
198118,104.609,104.609,666,32,1
198136,19960.333,19960.338,1965.2,633,1
198154,612.66,612.66,1778.2,163,1
198215,9233.556,9183.929,647.4,735,1
198233,426.497,426.497,811.8,65,1
198251,69.296,69.296,996,44,1
198303,6729.038,6729.038,708.096774193548,437,1
198321,8,9.285,411,3,1
198385,17117.691,16153.727,891.6,834,1
198419,67800.54,83913.502,3245,1174,1
198464,27561.734,24440.727,11128.2,920,1
198507,1406.795,1344.41,751.8,105,1
198516,19116.223,19116.22,3528.8,360,1
198534,173.987,169.681,2559.83333333333,55,1
198543,1686.986,1686.986,2609.6,111,1
198561,15760.534,15748.931,1122.8,754,1
198598,13251.077,1512.44,332.551724137931,412,1
198613,2511.463,2378.556,696.8,498,1
198622,255.97,254.97,2474.8,57,1
198695,20983.836,20400.774,2587.4,870,1
198747,103.673,103.673,56,16,1
198756,4850.465,4840.156,820.294117647059,327,1
198774,133.346,133.346,805.5,28,1
198808,6250.25,6231.096,610.024390243902,599,1
198817,234.554,225.864,459.4,49,1
198835,12058.159,12058.159,835.864864864865,901,1
198862,1935.722,1935.722,588.142857142857,273,1
198871,1576.442,1576.442,220,284,1
198899,4871.927,4844.984,607.848484848485,698,1
198969,3395.453,3378.62,803,742,1
199032,6754.77,6327.647,251.4,566,1
199069,9743.56,9629.88,847.8,1012,1
199102,12118.931,12144.565,5263.94444444444,452,1
199111,9322.455,9322.455,1810.6,556,1
199120,24673.545,56941.161,10745.8,1366,1
199139,21195.185,21195.185,9562.20833333333,858,1
199148,14204.633,14128.991,9120,589,1
199157,9644.299,9644.299,3419.8,424,1
199193,25739.742,49398.89,9999,993,1
199209,1487.946,1421.478,955.470588235294,290,1
199218,16290.363,16371.897,7223.4,783,1
199272,1493.787,1412.593,439.259259259259,311,1
199281,2786.461,2617.323,2760.08333333333,523,1
199306,5708.013,5400.213,439.710526315789,650,1
199412,17697.751,17697.751,969.710526315789,1090,1
199458,176.848,173.948,84.3333333333333,50,1
199582,2529.665,2529.665,394.692307692308,267,1
199634,152.77,142.319,791,57,1
199643,5261.051,5261.051,773.277777777778,215,1
199698,9621.035,6686.014,281.578947368421,389,1
199768,14.64,14.64,565.333333333333,3,1
199847,41617.847,41617.848,2669,776,1
199856,450.319,447.541,3599.82352941176,167,1
199865,1005.127,1005.127,409.833333333333,271,1
199962,14982.233,13820.867,1449,1023,1
199971,18.292,18.292,27,8,1
199999,1635.782,2072.715,2884.625,107,1
200004,6830.031,6830.031,4383.6,620,1
200022,485.527,485.527,846.142857142857,76,1
200059,2060.447,2060.447,506.333333333333,391,1
200086,128.677,128.677,101,31,1
200156,6650.625,6650.625,430.115384615385,759,1
200192,706.215,706.215,256.666666666667,67,1
200217,6640.557,6640.557,1119.4,722,1
200226,790.32,790.32,327.2,79,1
200253,3237.016,3270.166,1208.4,335,1
200280,21155.704,21155.704,3934.25,840,1
200305,1004.699,963.689,584.6,69,1
200314,455.879,444.297,171.8,61,1
200332,13589.344,13589.344,4592.2,796,1
200341,768.181,768.18,361.8,52,1
200484,196.874,191.691,66.8,66,1
200527,249.609,249.609,276,45,1
200554,426.534,426.534,222.6,59,1
200572,2100.946,2061.376,370.2,308,1
200800,17312.552,17312.552,5855.4,748,1
201104,6981.055,6981.055,1613.84,855,1
201195,3606.699,3606.699,1572.4,915,1
201371,1464.272,1464.272,306.333333333333,440,1
201441,12606.839,12606.839,7383.4,261,1
201469,238.429,238.429,447,20,1
201548,2851.208,2739.101,1446.48148148148,676,1
201645,4028.814,3920.144,2273.8,1024,1
201654,5815.397,5815.397,1662.4,875,1
201690,2313.842,2313.842,1040.6,278,1
201858,2719.461,2719.461,204,248,1
201885,31511.824,31511.824,10527,970,1
201928,731.359,619.155,1247,59,1
201946,350.07,345.466,761.6,170,1
201964,2753.97,2753.97,1412.69565217391,458,1
201973,144.435,141.277,789.2,44,1
202134,14423.97,14464.878,4794.8,475,1
202222,498.804,502.291,2904.5,72,1
202356,499.54,499.54,2570.4,67,1
202480,10642.157,23756.265,3852,318,1
202514,1688.196,1595.354,220.909090909091,376,1
202523,6214.121,6214.121,1258.8,966,1
202648,493.051,507.879,315.8,74,1
202763,12449.828,12507.518,1622.2,964,1
203085,2354.268,2325.323,498.138888888889,720,1
203128,2339.978,2339.978,439.428571428571,391,1
203155,113.707,109.491,844.2,50,1
203368,3800.721,3800.721,1416.4,1007,1
203483,9.738,9.738,360,8,1
203517,10899.655,13340.771,11503.8,710,1
203535,4314.317,4314.317,935.2,1376,1
203580,5514.649,5514.649,338.272727272727,533,1
203599,442.962,442.962,726,81,1
203748,217.891,196.98,1486.4,70,1
203757,6459.329,6376.612,526.382352941176,509,1
203775,7743.503,7743.503,612.583333333333,851,1
203845,2564.549,2331.431,407.466666666667,489,1
204024,18041.891,17998.953,8183,924,1
204185,3293.14,3293.14,981.081081081081,1477,1
204194,4532.394,3538.826,931.807692307692,558,1
204200,2997.798,2997.798,539.117647058824,641,1
204264,1943.572,1871.213,697.333333333333,702,1
204468,6723.386,6723.386,572.59375,772,1
204486,5776.871,5776.871,554.458333333333,407,1
204501,3855.145,3781.491,1615.25,968,1
204617,5517.21,5263.062,505.2,565,1
204635,4958.051,4958.051,928.181818181818,1037,1
204796,13182.737,105096.266,20293.6,1923,1
204857,9959,10322.951,9220,124,1
204909,3625.251,3633.807,840.6,957,1
204936,2895.076,2823.811,1362.8,962,1
204945,770.079,773.997,1439.83333333333,74,1
205203,3483.067,3483.067,403,529,1
205443,2776.895,2625.294,1450.61538461538,491,1
205470,462.068,461.86,2612.4,47,1
205957,1171.931,1171.931,1212,460,1
205966,132.401,125.724,433.666666666667,49,1
206011,85,84.147,290,10,1
206048,9141.598,9137.402,770.96875,929,1
206084,15490.102,15490.102,6193,229,1
206330,3012.667,3012.668,140.25,203,1
206437,9764.81,9243.849,1013.4,1111,1
206491,1195.87,1190.805,312.454545454545,146,1
206507,2398.263,2398.263,586.413793103448,581,1
206525,4559.121,4501.331,928.173076923077,1024,1
206589,3766.855,3580.687,1072,1085,1
206604,13420.881,13420.881,4670,301,1
206613,187.799,188.705,428,37,1
206622,11005.815,25516.013,2431.2,844,1
206695,11538.286,11538.286,4436,698,1
206817,3559.895,3559.895,259.888888888889,317,1
206835,5911.921,5911.921,286.161290322581,481,1
206862,8216.072,7918.244,768.8,648,1
206914,3678.335,3502.065,1701.11764705882,225,1
206923,198.161,184.978,731.75,31,1
206941,3507.283,3234.196,6037.2,115,1
206996,987.133,987.133,806.8,71,1
207041,2550.855,2305.55,1562.69230769231,248,1
207050,1742.735,1734.684,459.6,142,1
207069,1173.274,1173.274,319.5,75,1
207157,738.539,738.539,110.8,136,1
207209,1838.874,1838.874,1145.18181818182,133,1
207236,1347.337,1355.814,637.6,190,1
207263,4007.318,4007.318,2773.8,252,1
207281,2876.828,2876.828,999.8,253,1
207290,1417.756,1394.681,743.083333333333,224,1
207306,3195.098,3023.648,784,462,1
207324,8211.876,8236.211,878.441176470588,607,1
207351,2314.183,2186.965,427.5,215,1
207388,5097.983,32061.124,8818.6,978,1
207403,11596.013,11596.013,1075.8,908,1
207458,12115.011,11374.45,1060.6,554,1
207500,21037.294,71196.203,9303.6,991,1
207582,18394.375,17683.188,1607,667,1
207661,6868.083,6868.083,1357.4,468,1
207670,905.113,903.613,1578.83333333333,112,1
207689,2004.86,2004.86,268,175,1
207722,4368.33,4362.476,473.6875,251,1
207740,1813.787,1813.787,558.307692307692,122,1
207847,2884.963,2869.684,1240.6,175,1
207856,3217.357,3217.357,243.68,341,1
207865,3812.925,3812.925,2029.8,206,1
207971,29749.864,29749.864,1419.51612903226,697,1
208035,1116.886,1108.533,295.4,164,1
208275,898.792,886.346,433.923076923077,173,1
208390,653.322,632.292,2408,161,1
208406,921.483,894.506,1213.6,161,1
208488,6183.933,6124.07,745.5,517,1
208646,4225.509,4194.337,1005.31578947368,736,1
208725,128.935,128.935,48.3333333333333,15,1
208822,4240.76,4123.12,1391,805,1
209038,1747.961,1540.47,1785.52631578947,293,1
209056,2678.65,2678.651,1223.72222222222,614,1
209065,2876.217,2776.083,898.8,881,1
209074,491.292,459.277,1254.4,59,1
209250,731.845,670.386,1481.8,135,1
209287,2572.047,2572.047,163.727272727273,215,1
209409,2889.856,2889.856,258.892857142857,432,1
209506,5299.746,5214.057,1019.8,412,1
209542,29442.231,36140.91,8418,511,1
209551,9255.276,43169.727,9654.6,633,1
209612,3836.623,3836.623,1080.6,782,1
209746,727.738,724.11,5496,162,1
209807,9739.343,9611.193,7523.88235294118,468,1
209825,23869.81,23835.459,2235.6,659,1
209940,348.896,348.896,1002.5,75,1
210146,3829.002,3829.002,2002,575,1
210155,1954.554,1954.554,525.588235294118,413,1
210234,1725.649,1725.649,446.2,392,1
210270,656.431,624.91,395.181818181818,161,1
210304,2980.669,2980.669,237.652173913043,316,1
210331,10155.087,10155.087,549,551,1
210401,3701.525,3682.783,989.4,511,1
210429,3784.408,3557.284,2461.8,497,1
210492,973.01,973.01,143.565217391304,298,1
210571,2083.657,2083.657,1211.4,669,1
210605,92.917,90.827,2878.25,60,1
210669,3524.982,3524.982,966.129032258065,889,1
210739,2831.141,2804.952,1117,518,1
210775,1757.293,1669.734,1169.91176470588,784,1
211024,279.144,279.144,175.8,212,1
211079,172.16,175.66,393.75,28,1
211088,2812.618,2812.618,1461.28205128205,707,1
211158,4710.537,4672.934,4426,753,1
211291,38214.589,38214.589,1818,1725,1
211307,166.848,166.848,1391.85714285714,147,1
211343,136.838,136.838,835.2,44,1
211352,2194.11,1820.779,885.151515151515,517,1
211361,6045.298,6045.298,2356.71428571429,537,1
211431,2657.34,2657.34,892.444444444444,360,1
211440,4452.573,4440.089,2950.6,1010,1
211477,253.812,244.761,166.923076923077,143,1
211556,2284.435,2228.693,690.222222222222,451,1
211583,3661.662,3641.639,637.4,449,1
211608,1560.226,1529.014,314,182,1
211644,3559.808,3523.049,2124.8,225,1
211927,54.622,54.622,1580.5,16,1
211981,1617.843,1617.843,1038.10526315789,520,1
212009,3211.127,3020.725,1333,1151,1
212054,31784.345,31427.644,6164.8,846,1
212106,22688.272,22688.272,3676.4,832,1
212115,5168.899,5089.941,3008.75,845,1
212133,2137.371,1923.811,1041.59375,729,1
212160,5237.099,5237.099,2221.4,513,1
212197,2654.469,2654.469,1003.08571428571,957,1
212577,5105.473,5049.17,1214.59183673469,914,1
212601,9876.43,9349.53,1486.5625,630,1
212656,1676.477,1567.795,589.636363636364,610,1
212674,3793.593,3793.593,1261.4,1044,1
212832,1042.212,1042.212,1376.64705882353,488,1
212869,4187.985,4187.985,814.6,152,1
212878,90.18,90.18,2931.8,52,1
212911,3545.902,3545.902,662.8,1042,1
212984,3885.54,3879.796,1152.8,440,1
213011,1282.286,1193.301,632.525,624,1
213020,5208.196,5096.462,5341,599,1
213233,1.35,1.35,100,3,1
213251,3183.007,3062.215,759.439024390244,669,1
213303,1273.114,1273.114,619.352941176471,541,1
213321,2612.305,2612.305,911.6,851,1
213349,4004.946,3398.989,3808.41176470588,646,1
213358,766.019,743.826,608.4,234,1
213367,18647.575,18383.777,1969.31578947368,997,1
213376,785.29,745.294,550.8,114,1
213385,25092.173,25092.173,1304.34482758621,1090,1
213400,1149.7,1120.308,477.814814814815,359,1
213507,2683.965,2586.024,874.166666666667,1014,1
213525,205.336,174.579,1317.85714285714,72,1
213543,30576.937,30576.937,2268.2,1350,1
213598,2749.677,2749.677,1150.4,347,1
213613,4563.873,4285.276,1764.875,772,1
213659,258.314,256.176,1253.6,46,1
213668,2408.157,2249.645,615.4,477,1
213774,301.9,301.9,305,90,1
213783,2159.599,2159.599,1018.2,317,1
213826,1948.902,1944.071,1154.58536585366,672,1
213987,21424.534,21424.534,1349.4,875,1
213996,3443.998,2679.416,1581.09523809524,1066,1
214041,3974.422,3974.422,3215.4,318,1
214069,2709.307,2688.3,1075.97368421053,1173,1
214111,255.792,249.837,1617.4,134,1
214157,3147.483,3001.051,1067.4,846,1
214166,795.261,795.261,710.6,287,1
214175,2762.483,2684.132,1364,834,1
214272,2217.435,2217.435,1000.14583333333,669,1
214379,252.918,252.918,2364.75,145,1
214591,2235.864,2169.802,1373.4,676,1
214625,58.795,58.795,161,18,1
214643,90.341,89.751,116.142857142857,59,1
214652,227.921,227.698,439,127,1
214670,255.521,256.521,317.444444444444,95,1
214689,578.739,578.739,1492.66666666667,339,1
214698,201.506,199.498,227,149,1
214704,638.969,638.969,994,252,1
214713,1289.31,1317.751,1463.7,443,1
214731,497.599,501.431,498,237,1
214740,198.369,190.676,174.454545454545,62,1
214759,301.126,299.126,318.8,109,1
214768,220.436,220.436,309.666666666667,110,1
214777,43805.699,100200.17,20885.6,1850,1
214786,226.784,225.784,181.454545454545,91,1
214795,280.54,268.625,336.5,127,1
214801,1072.901,1072.901,1545.4,217,1
214810,183.716,183.716,316.214285714286,147,1
214829,146.999,146.999,320.2,50,1
215062,22406.285,22332.82,5375.6,1824,1
215099,3791.638,3807.724,1533.14285714286,265,1
215114,527.683,518.469,412.142857142857,269,1
215132,2717.307,2717.307,806.6,221,1
215239,259.295,259.295,2836.18181818182,102,1
215266,1683.137,1680.8,691.714285714286,228,1
215275,724.902,663.65,765.4,233,1
215284,3232.641,3232.641,1160.6,482,1
215293,40705.603,44979.254,9496,1104,1
215309,78.719,78.719,155,32,1
215442,5188.384,5172.315,1613.2,566,1
215655,20953.243,20953.243,1603.4,443,1
215691,518.211,511.699,298.727272727273,277,1
215743,18123.466,18123.466,949.921052631579,785,1
215770,32291.492,32291.492,2395.4,1297,1
215798,3374.982,3374.982,724.861111111111,724,1
215929,3918.338,3918.338,2094.05128205128,884,1
215947,8002.703,8002.702,989.2,739,1
216010,5975.824,5975.824,2637,916,1
216038,5446.174,5789.355,3913.6,1014,1
216278,3032.93,3020.049,1228.02777777778,987,1
216287,4268.966,3906.299,786.8,1023,1
216296,19.996,14.926,101.2,5,1
216339,32664.773,32664.773,13923,539,1
216357,2092.872,2092.872,331.4,565,1
216366,3172.476,3290.523,2153.5,196,1
216524,3229.111,3229.111,781.2,854,1
216542,337.645,336.145,275.8,165,1
216551,153.248,153.248,40.1,69,1
216597,39772.802,39772.802,3434.2,1122,1
216667,3174.163,3101.945,647.6,746,1
216694,2025.818,2025.818,753.6,673,1
216764,8688.168,8110.087,7715.8,891,1
216807,2581.435,2586.953,609.431818181818,897,1
216825,248.928,248.928,1169,133,1
216852,3622.285,3474.296,1564.46875,885,1
216931,3026.67,2821.257,1041.21951219512,624,1
217013,820.578,820.578,461.785714285714,180,1
217059,2631.49,2498.042,2106.09523809524,954,1
217156,24059.714,24059.714,3480.4,1904,1
217165,19791.438,19791.438,1312.2,882,1
217235,4265.089,4251.155,4136.8,652,1
217402,37240.157,37240.157,2095.33333333333,834,1
217420,2178.287,2177.287,3649.93939393939,507,1
217475,1066.242,871.815,2629,148,1
217484,21676.184,21659.543,6880,741,1
217518,2512.172,2432.578,2093.91666666667,695,1
217536,1986.423,1986.423,1362.4,621,1
217624,1405.691,1405.691,318.153846153846,210,1
217633,6741.981,6681.47,1705.2,619,1
217688,9148.451,9148.451,1725.4,438,1
217721,4170.664,4163.104,1110.8,369,1
217749,1647.894,1647.894,1274.95652173913,314,1
217776,6216.433,6216.433,506,653,1
217819,20227.656,20227.656,5921.2,346,1
217864,3446.612,3499.325,230.375,328,1
217873,2531.931,2531.931,1275.15789473684,284,1
217882,22907.132,51889.681,8966.4,794,1
217891,862.229,856.099,72.8,61,1
217907,7591.641,7550.927,535.439024390244,695,1
217925,2162.49,2136.505,246.2,310,1
217989,248.555,241.919,199.6,56,1
217998,6588.692,6588.692,279.037037037037,533,1
218061,4965.862,4984.344,2031.8,330,1
218070,33019.039,30073.533,1557.6,715,1
218229,8661.765,7416.686,1840.40909090909,328,1
218238,13249.967,13249.967,1033.575,979,1
218399,623.386,623.386,399.6,139,1
218414,6793.021,6942.333,500.533333333333,578,1
218441,7783.723,7024.124,964.2,781,1
218539,10587.998,10587.998,492.923076923077,321,1
218645,4791.117,4795.107,1723.8,236,1
218654,1791.941,1711.508,1172.375,269,1
218663,17014.183,76403.507,13310,1345,1
218672,267.05,219.777,376.8,84,1
218681,325.708,330.143,286.428571428571,139,1
218690,114.842,113.871,259.666666666667,27,1
218706,49.555,49.555,166,11,1
218724,21352.873,21352.873,4738.4,797,1
218733,5733.403,6134.773,1099.2,385,1
218742,10281.607,10281.607,2953,638,1
218821,1665.677,1665.677,393.708333333333,343,1
218919,646.803,645.857,259,151,1
218964,13613.983,13933.735,3061,650,1
218973,17314.002,17314.002,874.4,671,1
219000,7878.871,7878.871,1005.6,678,1
219046,3175.157,3206.161,1272.8,467,1
219082,1784.491,1696.753,428.333333333333,346,1
219091,3940.737,3441.863,344.4,546,1
219198,2453.767,2453.767,295.565217391304,533,1
219259,4287.724,4049.543,690,455,1
219277,188.344,188.344,469.166666666667,71,1
219295,1872.833,1865.63,240.538461538462,251,1
219347,2782.426,2748.923,423.764705882353,370,1
219356,13697.797,13697.797,4197.34782608696,982,1
219383,5163.082,5143.893,675.8,646,1
219408,137.942,136.892,50,18,1
219471,14965.191,14965.191,2999.6,1105,1
219602,6078.157,7618.239,4102.6,150,1
219709,19532.56,19532.56,3929.8,628,1
219718,6925.452,6704.815,1568.51351351351,397,1
219790,5274.109,5258.277,401.409090909091,504,1
219806,11098.326,10631.638,971.6,647,1
219824,1049.205,1049.205,2226.8,64,1
219833,6347.453,6340.983,704.4,435,1
219879,757.795,755.767,901.375,78,1
219888,536.44,536.44,1627,42,1
219949,8419.531,8214.429,839.620689655172,449,1
219976,21842.978,21808.096,1648.8,777,1
220057,552.531,552.531,785.8,55,1
220075,14410.625,14410.625,5345.93939393939,741,1
220181,1224.905,1224.905,500.8,104,1
220206,214.186,234.185,127.428571428571,95,1
220215,5591.736,5475.463,701.826086956522,336,1
220312,769.871,755.067,149.727272727273,93,1
220400,685.064,685.064,1385,62,1
220473,377.387,376.909,331,207,1
220516,9729.72,9720.806,1129.8,872,1
220598,1941.856,1941.856,618.736842105263,227,1
220604,1231.446,1231.446,527.4,134,1
220613,9528.65,9528.65,2367,561,1
220631,13699.775,13677.694,866.108695652174,737,1
220701,7998.599,8059.157,493.678571428571,323,1
220710,1542.808,1531.93,616.541666666667,310,1
220862,29292.031,29292.031,7030.8,811,1
220978,21304.294,21304.294,8484.6,425,1
221096,822.176,859.637,1875.4,59,1
221351,4509.223,4377.141,1115.4,761,1
221397,814.934,814.934,1524,69,1
221485,1348.03,1347.291,2764.8,66,1
221519,3851.965,3831.821,875.2,805,1
221731,9991.372,9694.926,578,581,1
221740,10678.5,10678.5,5082.8,143,1
221759,21396.639,59061.014,10622.8,829,1
221768,8253.757,8309.373,2835,459,1
221838,8099.958,8566.788,3250.2,516,1
221847,7087.384,7087.384,3698.90909090909,176,1
221892,6638.402,6599.063,922.6,444,1
221953,8905.658,8550.439,698.878787878788,757,1
221971,8481.473,8340.836,1127.4,300,1
221999,38662.071,38523.683,3461.8,199,1
222053,477.85,477.85,2688.8,62,1
222062,910.267,910.267,1860.33333333333,72,1
222178,12713.93,12865.791,2065.4,536,1
222822,1702.933,1702.933,872.222222222222,145,1
222831,4491.75,4320.92,2819,482,1
222877,47.619,47.619,58.4,60,1
222983,1891.851,1891.851,646.407407407407,441,1
223232,67793.88,67793.88,8223.6,997,1
223320,671.773,666.828,693.6,78,1
223427,1973.187,1968.202,4612.125,165,1
223773,257.939,257.939,498,66,1
223898,288.578,288.578,854,47,1
223922,780.676,763.658,320.4,139,1
224004,2071.042,2071.042,815.172413793103,434,1
224110,372.689,372.689,1468.2,39,1
224147,11224.763,11224.763,4571.8,463,1
224226,9248.976,9228.253,1363,591,1
224244,238.594,275.841,79.2857142857143,87,1
224323,2540.199,2540.199,758.296296296296,438,1
224527,2752.888,2752.888,632.6,530,1
224545,955.122,955.122,684.7,176,1
224554,7486.375,7087.273,3551.2,607,1
224642,581.976,592.858,4731.4,44,1
224891,1130.927,1130.927,223.4,121,1
225070,577.736,577.736,804.5,28,1
225247,3206.579,3115.123,835.09375,575,1
225308,2004.105,1992.313,1136.2,62,1
225371,1469.352,1441,815.8,256,1
225399,15280.822,15207.2,1298.6,608,1
225502,1378.222,1361.922,1034.2,164,1
225511,19615.709,19615.709,13301.8,792,1
225520,2177.832,2173.313,679.4,125,1
225548,1775.323,1643.649,392.052631578947,305,1
225575,1662.193,1630.351,590.6,239,1
225627,22007.911,21867.954,2590.37209302326,925,1
225876,2426.655,2252.237,127.75,225,1
225885,2502.327,2502.327,455.619047619048,332,1
226019,1181.973,1241.391,1280,61,1
226091,12973.499,12873.985,3294.8,477,1
226134,535.259,530.212,1404.6,31,1
226152,4542.824,4542.824,3026,272,1
226231,2205.348,2108.349,433.322580645161,447,1
226383,8030.76,7997.871,735.636363636364,491,1
226471,2924.233,2924.233,1955.40909090909,399,1
